image,top_prompts,top_scores
MHIST_aak.png,"['uninvolved colon mucosa, H&E.', 'mucin pool, H&E.', 'mucin pool, H&E stain.', 'an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'mucin, H&E stain.', 'an H&E stained image showing mucin pool.', 'an image showing adenocarcinoma.', 'an H&E image showing mucin pool.', 'uninvolved colon mucosa, H&E stain.']","[0.5210844278335571, 0.5192710161209106, 0.506183385848999, 0.5059860348701477, 0.5051921606063843, 0.5025584101676941, 0.4855359196662903, 0.4828362762928009, 0.48252761363983154, 0.477340430021286]"
MHIST_aal.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'mucin, H&E stain.', 'mucin pool, H&E stain.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'mucin.', 'mucin pool, H&E.']","[0.5628641247749329, 0.5378201007843018, 0.5263872742652893, 0.5252082943916321, 0.5217584371566772, 0.516300618648529, 0.5122189521789551, 0.5072022080421448, 0.5049923062324524, 0.5020675659179688]"
MHIST_aam.png,"['uninvolved colon mucosa, H&E.', 'malignant epithelium, H&E stain.', 'an H&E image of mucin pool.', 'a histopathological image showing adenocarcinoma.', 'an H&E image showing uninvolved colon mucosa.', 'a histopathological photograph showing adenocarcinoma.', 'mucin, H&E stain.', 'an H&E stained image of mucin pool.', 'mucin pool, H&E stain.', 'uninvolved colon mucosa, H&E stain.']","[0.563739538192749, 0.5517842173576355, 0.5352234244346619, 0.5338761210441589, 0.5172910094261169, 0.5157378911972046, 0.5056562423706055, 0.48610958456993103, 0.4835669994354248, 0.48259299993515015]"
MHIST_aan.png,"['mucin pool, H&E stain.', 'mucin, H&E stain.', 'mucin, H&E.', 'mucin pool, H&E.', 'mucin.', 'this is mucus.', 'an H&E stained image of mucin pool.', 'malignant epithelium, H&E stain.', 'an H&E image of mucin pool.', 'a histopathological image showing adenocarcinoma.']","[0.5873648524284363, 0.5675646662712097, 0.5294968485832214, 0.5168041586875916, 0.5092734694480896, 0.4922647476196289, 0.48909085988998413, 0.47903239727020264, 0.4670775532722473, 0.4635144770145416]"
MHIST_aao.png,"['a photomicrograph showing normal colon mucosa.', 'there is normal colonic mucosa.', 'a photomicrograph showing normal colonic mucosa.', 'shows normal colon mucosa.', 'shows normal colonic mucosa.', 'this is normal colonic mucosa.', 'normal colonic mucosa is shown.', 'an H&E image of normal colonic mucosa.', 'a photomicrograph of normal colon mucosa.', 'an H&E image showing normal colonic mucosa.']","[0.6878268122673035, 0.6504608392715454, 0.6368319988250732, 0.6351665258407593, 0.6253899335861206, 0.6212643384933472, 0.6211376786231995, 0.616249144077301, 0.6077063083648682, 0.6030853986740112]"
MHIST_aap.png,"['mucin pool, H&E stain.', 'a histopathological image showing adenocarcinoma.', 'a histopathological photograph showing adenocarcinoma.', 'an H&E image showing adenocarcinoma.', 'there is mucin.', 'an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'an H&E image showing mucin.', 'malignant epithelium, H&E stain.', 'an H&E stained image showing mucin.']","[0.5685687065124512, 0.5618557929992676, 0.5498571395874023, 0.5479758381843567, 0.5415036678314209, 0.5261654853820801, 0.5075109601020813, 0.5019794702529907, 0.4988024830818176, 0.49737006425857544]"
MHIST_aaq.png,"['mucin, H&E stain.', 'mucin, H&E.', 'uninvolved colon mucosa, H&E.', 'mucin pool, H&E stain.', 'mucin pool, H&E.', 'a histopathological image showing normal colon mucosa.', 'mucin.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'a histopathological image showing normal colonic mucosa.']","[0.5922442078590393, 0.5671073198318481, 0.5639363527297974, 0.5636172294616699, 0.5629729628562927, 0.5422923564910889, 0.5398290753364563, 0.5364699959754944, 0.5265899300575256, 0.4942076802253723]"
MHIST_aar.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E stained image of mucin pool.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'mucin, H&E stain.', 'an H&E image showing normal colon mucosa.']","[0.5882971286773682, 0.5434127449989319, 0.5347917079925537, 0.5341522693634033, 0.5270161628723145, 0.5216202735900879, 0.5215352773666382, 0.5194438695907593, 0.5126993656158447, 0.5052312016487122]"
MHIST_aas.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'normal colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'normal colon mucosa, H&E stain.', 'normal colonic mucosa is present.', 'normal colonic mucosa, H&E.', 'a photomicrograph of normal colon mucosa.']","[0.5747639536857605, 0.5323843359947205, 0.5173561573028564, 0.5015082955360413, 0.49749985337257385, 0.49479109048843384, 0.475111186504364, 0.47153860330581665, 0.4710021913051605, 0.45357227325439453]"
MHIST_aat.png,"['uninvolved colon mucosa, H&E.', 'normal colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'normal colon mucosa, H&E stain.', 'a photomicrograph showing normal colon mucosa.', 'an H&E stained image showing normal colonic mucosa.']","[0.6712436079978943, 0.6453612446784973, 0.6335869431495667, 0.6178497076034546, 0.6149033308029175, 0.614235520362854, 0.610283374786377, 0.6072864532470703, 0.5983523726463318, 0.5959708094596863]"
MHIST_aau.png,"['malignant epithelium, H&E stain.', 'uninvolved colon mucosa, H&E.', 'an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'a histopathological photograph showing adenocarcinoma.', 'mucin, H&E stain.', 'a histopathological image showing adenocarcinoma.', 'mucin pool, H&E stain.', 'an H&E stained image of mucin.', 'an H&E image showing adenocarcinoma.']","[0.5049745440483093, 0.4817906618118286, 0.4730737507343292, 0.46987414360046387, 0.462143212556839, 0.4555884003639221, 0.4487026035785675, 0.4334096908569336, 0.41200894117355347, 0.4104680120944977]"
MHIST_aav.png,"['uninvolved colon mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colon mucosa.', 'a histopathological photograph showing normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.', 'a histopathological photograph showing normal colonic mucosa.', 'normal colonic mucosa, H&E.']","[0.6637091040611267, 0.6417697668075562, 0.6266540884971619, 0.6262356042861938, 0.626020610332489, 0.6245809197425842, 0.6155105829238892, 0.6153550744056702, 0.6099457740783691, 0.605207085609436]"
MHIST_aaw.png,"['an H&E stained image of stromal tissue.', 'an H&E image of background.', 'an H&E stained image showing uninvolved colon mucosa.', 'there is background artifacts.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image of muscularis mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E stained image of muscularis mucosa.', 'an H&E stained image showing background.', 'an H&E image of stromal tissue.']","[0.6012369394302368, 0.6009485125541687, 0.5957654118537903, 0.5943999886512756, 0.594286322593689, 0.5912468433380127, 0.5812407732009888, 0.5773910284042358, 0.5726186037063599, 0.5701649188995361]"
MHIST_aax.png,"['a histopathological photograph showing adenocarcinoma.', 'a histopathological image showing adenocarcinoma.', 'an H&E image of mucin pool.', 'an H&E stained image showing colorectal adenocarcinoma epithelium.', 'there is mucin.', 'an H&E image showing adenocarcinoma.', 'an H&E image showing colorectal adenocarcinoma epithelium.', 'mucin pool, H&E stain.', 'an H&E image showing mucin.', 'an H&E stained image of mucin pool.']","[0.6353857517242432, 0.603702187538147, 0.5995052456855774, 0.5673720836639404, 0.5671378970146179, 0.5634485483169556, 0.562894880771637, 0.560452938079834, 0.5575144290924072, 0.5505922436714172]"
MHIST_aay.png,"['uninvolved colon mucosa, H&E.', 'a histopathological image showing adenocarcinoma.', 'an image showing adenocarcinoma.', 'mucin pool, H&E stain.', 'an image of background.', 'an H&E image showing background.', 'uninvolved colon mucosa, H&E stain.', 'mucin.', 'mucin, H&E stain.', 'an H&E image of background.']","[0.5055536031723022, 0.4983972907066345, 0.4584440588951111, 0.43369144201278687, 0.4263388216495514, 0.42047685384750366, 0.41628557443618774, 0.40997788310050964, 0.40934833884239197, 0.4083402454853058]"
MHIST_aaz.png,"['an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'lymphoid aggregate, H&E stain.', 'uninvolved colon mucosa, H&E stain.', 'mucin, H&E stain.', 'background artifacts, H&E.', 'lymphoid aggregate, H&E.']","[0.5050625801086426, 0.4956711232662201, 0.48789361119270325, 0.479981392621994, 0.46944236755371094, 0.4654463827610016, 0.45746883749961853, 0.4521217346191406, 0.4509130120277405, 0.4463825821876526]"
MHIST_aba.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'an image showing mucin.', 'an H&E image showing normal colonic mucosa.', 'shows normal colonic mucosa.', 'a photomicrograph showing colorectal adenocarcinoma.', 'a histopathological image showing normal colonic mucosa.']","[0.6015658974647522, 0.5682530403137207, 0.5593695640563965, 0.5525115728378296, 0.5517849326133728, 0.5437647104263306, 0.5411412715911865, 0.5173320174217224, 0.5103572010993958, 0.509615421295166]"
MHIST_abb.png,"['mucin, H&E stain.', 'mucin pool, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'mucin pool, H&E.', 'uninvolved colon mucosa, H&E.', 'mucin.', 'an H&E stained image of mucin pool.', 'normal colonic mucosa, H&E.', 'mucin, H&E.', 'a photomicrograph showing normal colon mucosa.']","[0.5262964367866516, 0.5228152275085449, 0.5179675817489624, 0.5172489881515503, 0.5149157643318176, 0.513778805732727, 0.507124125957489, 0.5060538649559021, 0.5021764636039734, 0.5013388991355896]"
MHIST_abc.png,"['a histopathological image showing normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.', 'a histopathological photograph showing normal colon mucosa.', 'shows colorectal adenocarcinoma epithelium.', 'a histopathological photograph showing normal colonic mucosa.', 'a histopathological photograph of normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'a photomicrograph showing normal colonic mucosa.', 'a photomicrograph showing uninvolved colon mucosa.']","[0.6141437888145447, 0.6050331592559814, 0.576435923576355, 0.5753655433654785, 0.57390958070755, 0.5500348806381226, 0.5479780435562134, 0.5478185415267944, 0.5420361757278442, 0.5392473936080933]"
MHIST_abd.png,"['uninvolved colon mucosa, H&E.', 'a histopathological image showing adenocarcinoma.', 'a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'a photomicrograph showing normal colon mucosa.', 'shows colorectal adenocarcinoma epithelium.', 'normal colonic mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'malignant epithelium, H&E stain.', 'a histopathological photograph of normal colon mucosa.']","[0.509791374206543, 0.49279966950416565, 0.447475790977478, 0.4322289228439331, 0.4186111092567444, 0.40512827038764954, 0.40131062269210815, 0.39749619364738464, 0.39450162649154663, 0.3935577869415283]"
MHIST_abe.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E stain.', 'normal colon mucosa, H&E.']","[0.634979784488678, 0.6135210990905762, 0.5939366221427917, 0.5929113030433655, 0.5830438733100891, 0.5766631364822388, 0.5726354122161865, 0.5720927715301514, 0.567800760269165, 0.5618798732757568]"
MHIST_abf.png,"['mucus, H&E stain.', 'an image showing mucin.', 'normal colonic mucosa, H&E.', 'debris, H&E stain.', 'this is mucus.', 'mucin, H&E stain.', 'an H&E image showing mucin.', 'mucin pool, H&E stain.', 'an H&E image of mucin pool.', 'uninvolved colon mucosa, H&E.']","[0.6096081733703613, 0.6044582724571228, 0.5689097046852112, 0.5626025199890137, 0.5621463656425476, 0.5554094910621643, 0.5553796291351318, 0.5435531139373779, 0.5396026372909546, 0.5390838980674744]"
MHIST_abg.png,"['an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'mucin, H&E stain.', 'an H&E image of mucus pool.', 'mucus, H&E stain.', 'an H&E stained image of mucus pool.', 'an H&E stained image of mucin.', 'malignant epithelium, H&E stain.', 'an image showing adenocarcinoma.', 'mucus pool, H&E stain.']","[0.6339688301086426, 0.6092655658721924, 0.5911073684692383, 0.5822767019271851, 0.5804028511047363, 0.5748241543769836, 0.569713294506073, 0.5637000799179077, 0.5475499033927917, 0.5442997813224792]"
MHIST_abh.png,"['uninvolved colon mucosa, H&E.', 'an H&E image of mucin pool.', 'an H&E image showing normal colonic mucosa.', 'an H&E image of normal colonic mucosa.', 'an H&E stained image of normal colonic mucosa.', 'an H&E stained image of mucin pool.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image of normal colon mucosa.', 'malignant epithelium, H&E stain.']","[0.5876299738883972, 0.5720953941345215, 0.5478487014770508, 0.546156108379364, 0.5381230115890503, 0.5378242135047913, 0.5282953381538391, 0.5209497809410095, 0.5113716125488281, 0.5075716972351074]"
MHIST_abi.png,"['shows lymphoid aggregate.', 'lymphoid aggregate.', 'a photomicrograph showing lymphoid aggregate.', 'lymphoid aggregate is present.', 'a photomicrograph of lymphoid aggregate.', 'there is lymphoid aggregate.', 'a histopathological photograph of lymphoid infiltrate.', 'an H&E image showing uninvolved colon mucosa.', 'an example of lymphoid aggregate.', 'a histopathological image of muscularis mucosa.']","[0.6590220332145691, 0.6473774909973145, 0.6156092882156372, 0.602204442024231, 0.5631787776947021, 0.524070680141449, 0.5170559883117676, 0.5036998987197876, 0.4926851987838745, 0.49085044860839844]"
MHIST_abj.png,"['a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'a histopathological image showing adenocarcinoma.', 'a histopathological image showing normal colonic mucosa.', 'normal colonic mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'a histopathological photograph of normal colon mucosa.', 'an H&E image of uninvolved colon mucosa.', 'normal colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.']","[0.5079607367515564, 0.497284859418869, 0.46556156873703003, 0.4557918310165405, 0.4446718990802765, 0.4418092966079712, 0.42164483666419983, 0.41849735379219055, 0.41549867391586304, 0.4064011871814728]"
MHIST_abk.png,"['a photomicrograph showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'an H&E image of normal colonic mucosa.', 'an H&E stained image of normal colon mucosa.', 'an H&E stained image of normal colonic mucosa.', 'an H&E image of normal colon mucosa.']","[0.6565435528755188, 0.6314177513122559, 0.6288973093032837, 0.6231461763381958, 0.6216065287590027, 0.6129990220069885, 0.611480176448822, 0.6034709215164185, 0.5927587747573853, 0.5895271301269531]"
MHIST_abl.png,"['an H&E image of mucus pool.', 'mucus, H&E stain.', 'an H&E stained image of mucin.', 'an H&E stained image of mucin pool.', 'mucin, H&E stain.', 'an H&E stained image of mucus pool.', 'an H&E image of mucin pool.', 'mucus, H&E.', 'mucin, H&E.', 'an H&E stained image of mucus.']","[0.6369293928146362, 0.6318091154098511, 0.6312859058380127, 0.6235678195953369, 0.6186471581459045, 0.6158455610275269, 0.6142296195030212, 0.6064169406890869, 0.605468213558197, 0.5718286037445068]"
MHIST_abm.png,"['an H&E image of normal colonic mucosa.', 'an H&E image showing normal colonic mucosa.', 'this is normal colonic mucosa.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa is present.', 'an H&E image of uninvolved colon mucosa.', 'an H&E stained image of normal colonic mucosa.', 'a photomicrograph showing normal colon mucosa.', 'normal colon mucosa, H&E.', 'uninvolved colon mucosa, H&E.']","[0.6400085091590881, 0.6222277283668518, 0.6212092638015747, 0.6127249598503113, 0.6108134388923645, 0.6087536811828613, 0.6070135235786438, 0.6069098711013794, 0.6065419912338257, 0.5942265391349792]"
MHIST_abn.png,"['an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'an H&E image of mucus pool.', 'normal colonic mucosa, H&E stain.', 'uninvolved colon mucosa, H&E.', 'an H&E stained image of mucin.', 'an H&E stained image of mucus pool.', 'mucin, H&E stain.', 'mucus, H&E stain.', 'mucus pool, H&E stain.']","[0.6294411420822144, 0.5610234141349792, 0.5505799651145935, 0.5153135657310486, 0.514886736869812, 0.5081559419631958, 0.5068119168281555, 0.5066859722137451, 0.49775564670562744, 0.49622923135757446]"
MHIST_abo.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image of normal colon mucosa.', 'an H&E stained image of normal colonic mucosa.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image of uninvolved colon mucosa.']","[0.7100982069969177, 0.690765380859375, 0.6712976694107056, 0.6624190807342529, 0.6620422005653381, 0.656622052192688, 0.6565221548080444, 0.6547977924346924, 0.6490198969841003, 0.6470354199409485]"
MHIST_abp.png,"['mucin, H&E stain.', 'an H&E stained image of mucus pool.', 'uninvolved colon mucosa, H&E.', 'an H&E image of mucus pool.', 'mucin, H&E.', 'an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'mucus, H&E stain.', 'mucus, H&E.', 'normal colonic mucosa, H&E stain.']","[0.5502761006355286, 0.5487164855003357, 0.5470234155654907, 0.5435835719108582, 0.5434364676475525, 0.5392075777053833, 0.538762092590332, 0.5324234962463379, 0.5237108469009399, 0.5138909816741943]"
MHIST_abq.png,"['an H&E image showing uninvolved colon mucosa.', 'malignant epithelium, H&E stain.', 'uninvolved colon mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'a histopathological image showing adenocarcinoma.', 'mucin, H&E stain.', 'an image showing adenocarcinoma.', 'mucin pool, H&E stain.', 'a histopathological image of penmarking.', 'an H&E stained image of normal colon mucosa.']","[0.5840672850608826, 0.562674880027771, 0.557727575302124, 0.5294213891029358, 0.5270146131515503, 0.5230122804641724, 0.5194032788276672, 0.513911783695221, 0.5126650333404541, 0.4926985502243042]"
MHIST_abr.png,"['a histopathological image showing normal colonic mucosa.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa is present.', 'shows normal colonic mucosa.', 'a histopathological image showing normal colon mucosa.', 'an image showing mucin.', 'uninvolved colon mucosa, H&E.', 'an H&E image showing mucin.', 'an example of mucin.', 'normal colonic mucosa, H&E stain.']","[0.6000602841377258, 0.5958912372589111, 0.5879039168357849, 0.5817161798477173, 0.5810886025428772, 0.5762670040130615, 0.5622196793556213, 0.5610542893409729, 0.5571144223213196, 0.54736328125]"
MHIST_abs.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'an H&E stained image of normal colonic mucosa.', 'normal colonic mucosa, H&E stain.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image of normal colonic mucosa.', 'an H&E image of normal colon mucosa.', 'an H&E stained image of normal colon mucosa.', 'an H&E image of uninvolved colon mucosa.', 'normal colon mucosa, H&E.']","[0.6077249050140381, 0.56605464220047, 0.5629916787147522, 0.5526936054229736, 0.5496407747268677, 0.5483935475349426, 0.5456542372703552, 0.5429872870445251, 0.5406677722930908, 0.5391855835914612]"
MHIST_abt.png,"['an example of stroma.', 'normal colonic mucosa, H&E.', 'an example of mucin.', 'an example of stromal tissue.', 'normal colon mucosa, H&E.', 'stromal tissue is shown.', 'an H&E image of mucin.', 'an H&E image of mucin pool.', 'an H&E image showing mucin.', 'a histopathological image of stroma.']","[0.5502931475639343, 0.5248916745185852, 0.516694962978363, 0.49855858087539673, 0.49234822392463684, 0.48420748114585876, 0.484160840511322, 0.48353761434555054, 0.4813459813594818, 0.480213463306427]"
MHIST_abu.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E stained image of uninvolved colon mucosa.', 'an H&E stained image showing uninvolved colon mucosa.', 'an H&E image of mucin pool.', 'an H&E image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image showing normal colon mucosa.', 'an H&E stained image of normal colon mucosa.']","[0.5886531472206116, 0.5779600739479065, 0.557049036026001, 0.5561196208000183, 0.546135425567627, 0.5412149429321289, 0.5275673866271973, 0.5231640934944153, 0.5136106014251709, 0.5128504633903503]"
MHIST_abv.png,"['an H&E image showing uninvolved colon mucosa.', 'an image showing adenocarcinoma.', 'a histopathological image of penmarking.', 'a histopathological image showing penmarking.', 'an H&E stained image showing uninvolved colon mucosa.', 'a histopathological image of muscularis mucosa.', 'uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'an H&E image of muscularis mucosa.', 'an H&E image of colorectal adenocarcinoma epithelium.']","[0.62379390001297, 0.6012736558914185, 0.546320378780365, 0.5439653992652893, 0.5434758067131042, 0.5324996709823608, 0.5259384512901306, 0.5229655504226685, 0.521159827709198, 0.49834078550338745]"
