image,top_prompts,top_scores
MHIST_dcq.png,"['an H&E stained image of normal colon mucosa.', 'an H&E stained image of normal colonic mucosa.', 'penmarking, H&E.', 'an H&E image of mucin pool.', 'penmarking, H&E stain.', 'normal colonic mucosa, H&E stain.', 'uninvolved colon mucosa, H&E.', 'an H&E image showing penmarking.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image of benign epithelium.']","[0.5669326782226562, 0.5655769109725952, 0.5503021478652954, 0.5431790351867676, 0.53501296043396, 0.5333254933357239, 0.5317872762680054, 0.5283091068267822, 0.5159984827041626, 0.5147326588630676]"
MHIST_cqb.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'an H&E image of mucin pool.', 'normal colon mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'an H&E stained image of mucin pool.', 'an H&E image showing normal colonic mucosa.', 'normal colonic mucosa, H&E stain.', 'an H&E image of uninvolved colon mucosa.', 'mucin, H&E stain.']","[0.565955400466919, 0.5534854531288147, 0.5327479839324951, 0.5315030217170715, 0.5285979509353638, 0.5282245874404907, 0.506364107131958, 0.4975942373275757, 0.49173104763031006, 0.4865455627441406]"
MHIST_dpw.png,"['uninvolved colon mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'normal colonic mucosa, H&E stain.', 'an H&E image of uninvolved colon mucosa.', 'an H&E image showing normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.']","[0.6612273454666138, 0.6249018907546997, 0.61646568775177, 0.6057084798812866, 0.5932880640029907, 0.5892698168754578, 0.5864897966384888, 0.5771974325180054, 0.5732868909835815, 0.5712450742721558]"
MHIST_bkk.png,"['uninvolved colon mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'normal colon mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.']","[0.6587601900100708, 0.6552461981773376, 0.6548696756362915, 0.6267499327659607, 0.6194665431976318, 0.6155773997306824, 0.6026595830917358, 0.5926786661148071, 0.5900041460990906, 0.5793593525886536]"
MHIST_ecz.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E stain.', 'an H&E image of uninvolved colon mucosa.', 'mucin, H&E stain.', 'an H&E image of mucin pool.', 'an H&E stained image of normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'an H&E stained image of mucin pool.']","[0.5744680166244507, 0.5298330783843994, 0.5023850202560425, 0.49469122290611267, 0.48255154490470886, 0.4790031909942627, 0.4776272177696228, 0.47600096464157104, 0.4746416211128235, 0.4670616686344147]"
MHIST_eev.png,"['a photomicrograph showing normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E stain.', 'uninvolved colon mucosa, H&E.', 'presence of normal colon mucosa.', 'a photomicrograph showing uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'a photomicrograph showing normal colonic mucosa.', 'a histopathological image of normal colon mucosa.']","[0.6348093748092651, 0.5891566276550293, 0.5680871605873108, 0.5633193850517273, 0.540677547454834, 0.5393743515014648, 0.5305485129356384, 0.5248984098434448, 0.5210715532302856, 0.5206607580184937]"
MHIST_cdv.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing mucin.', 'there is mucin.', 'an H&E stained image of mucin.', 'mucus, H&E stain.', 'an H&E image of mucin pool.', 'uninvolved colon mucosa, H&E stain.', 'mucin, H&E stain.', 'an H&E stained image of mucin pool.', 'normal colonic mucosa, H&E stain.']","[0.5965346693992615, 0.5614417791366577, 0.5596894025802612, 0.556290864944458, 0.5540577173233032, 0.5523877739906311, 0.5390361547470093, 0.5385127067565918, 0.5347617268562317, 0.52418053150177]"
MHIST_bym.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'normal colon mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'a histopathological image showing normal colon mucosa.']","[0.6540987491607666, 0.6140562891960144, 0.6123819351196289, 0.5962557196617126, 0.5897267460823059, 0.5878039598464966, 0.5870577096939087, 0.5812240839004517, 0.5765954256057739, 0.5690059661865234]"
MHIST_aox.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E stain.', 'mucin, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image of normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'mucin.']","[0.5999674797058105, 0.5499438643455505, 0.5496374368667603, 0.5482618808746338, 0.5475424528121948, 0.5446140766143799, 0.5441946983337402, 0.5234361886978149, 0.5220733880996704, 0.5217417478561401]"
MHIST_dyd.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'an H&E stained image showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'uninvolved colon mucosa, H&E stain.']","[0.6447814106941223, 0.6267191171646118, 0.611734926700592, 0.6082531213760376, 0.6038488149642944, 0.590986430644989, 0.5894551277160645, 0.582567572593689, 0.5814225673675537, 0.5792120695114136]"
MHIST_bbu.png,"['uninvolved colon mucosa, H&E.', 'there is mucin.', 'an H&E image of mucin pool.', 'mucin.', 'mucin pool, H&E stain.', 'an H&E stained image of mucin pool.', 'a photomicrograph showing normal colon mucosa.', 'mucin, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'a histopathological image of muscularis mucosa.']","[0.5125303864479065, 0.48905104398727417, 0.4838203489780426, 0.4797404110431671, 0.4689026176929474, 0.46224892139434814, 0.4608275592327118, 0.45294567942619324, 0.44643574953079224, 0.4380403459072113]"
MHIST_cax.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'mucin, H&E stain.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colon mucosa.', 'an H&E image showing mucin.', 'mucus, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'normal colonic mucosa, H&E.']","[0.6376775503158569, 0.5978870391845703, 0.5970925092697144, 0.5816315412521362, 0.5755901336669922, 0.5640045404434204, 0.5502705574035645, 0.5497939586639404, 0.5490224957466125, 0.5403411984443665]"
MHIST_eiy.png,"['mucin, H&E stain.', 'uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'mucin pool, H&E stain.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing mucin.', 'mucin pool, H&E.', 'mucin, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'there is mucin.']","[0.6208714246749878, 0.5974586606025696, 0.5735934972763062, 0.5725569725036621, 0.5667061805725098, 0.5559219121932983, 0.5508706569671631, 0.5482828617095947, 0.5448079705238342, 0.5420278310775757]"
MHIST_ege.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colonic mucosa.', 'an H&E image of normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E stained image of normal colon mucosa.', 'an H&E image of mucin pool.', 'an H&E image of normal colon mucosa.', 'normal colon mucosa, H&E.']","[0.632225513458252, 0.6133608818054199, 0.611949622631073, 0.6113904714584351, 0.6095994710922241, 0.5905816555023193, 0.5884727239608765, 0.5880418419837952, 0.5862205028533936, 0.5857214331626892]"
MHIST_dsr.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image of uninvolved colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'an H&E image of normal colonic mucosa.', 'an H&E image showing normal colonic mucosa.', 'normal colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing normal colon mucosa.']","[0.6412233114242554, 0.6163893342018127, 0.6039794683456421, 0.5944785475730896, 0.5781427025794983, 0.5636426210403442, 0.5565406680107117, 0.5537418127059937, 0.5440727472305298, 0.542657732963562]"
MHIST_cvv.png,"['a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'there is mucin.', 'a histopathological image showing normal colonic mucosa.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'normal colon mucosa, H&E.']","[0.5312342643737793, 0.5227022171020508, 0.507196307182312, 0.49649909138679504, 0.4957917630672455, 0.4955645501613617, 0.47843030095100403, 0.47683921456336975, 0.4745490550994873, 0.4740038216114044]"
MHIST_bml.png,"['uninvolved colon mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colon mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image showing uninvolved colon mucosa.', 'normal colonic mucosa, H&E.', 'a histopathological image showing lymphocytes.', 'an H&E image showing uninvolved colon mucosa.', 'normal colonic mucosa, H&E stain.']","[0.552586019039154, 0.5478010773658752, 0.5388602018356323, 0.5253770351409912, 0.5193670988082886, 0.5183764696121216, 0.517721951007843, 0.5149275064468384, 0.5143502354621887, 0.5135139226913452]"
MHIST_cnj.png,"['an H&E image showing background artifacts.', 'there is background artifacts.', 'an H&E stained image showing background artifacts.', 'an H&E image of necrotic debris.', 'a histopathological image of penmarking.', 'an example of background artifacts.', 'an H&E image of background artifacts.', 'penmarking, H&E stain.', 'an H&E stained image of background artifacts.', 'a photomicrograph showing background artifacts.']","[0.6275980472564697, 0.6226165294647217, 0.6015286445617676, 0.5961426496505737, 0.5931286811828613, 0.5851621627807617, 0.5834115743637085, 0.5778261423110962, 0.5706039667129517, 0.566338062286377]"
MHIST_aha.png,"['mucin pool, H&E stain.', 'mucin, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'mucin, H&E.', 'uninvolved colon mucosa, H&E.', 'an H&E stained image of mucin pool.', 'mucin pool, H&E.', 'there is mucin.', 'an H&E image of mucin pool.', 'normal colonic mucosa, H&E.']","[0.5802316665649414, 0.5588479042053223, 0.5139837265014648, 0.49258163571357727, 0.4888024628162384, 0.48105186223983765, 0.46194911003112793, 0.46139830350875854, 0.4609130322933197, 0.4540940523147583]"
MHIST_cns.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'a photomicrograph showing normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'normal colonic mucosa, H&E stain.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'an H&E image of uninvolved colon mucosa.']","[0.6135084629058838, 0.5444895029067993, 0.5387649536132812, 0.5379996299743652, 0.5301896929740906, 0.5249284505844116, 0.5236244797706604, 0.5211703777313232, 0.5126050710678101, 0.5121913552284241]"
MHIST_bgt.png,"['uninvolved colon mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'normal colon mucosa, H&E.', 'a histopathological image of normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'a histopathological image showing normal colonic mucosa.', 'an H&E image showing normal colonic mucosa.', 'normal colon mucosa, H&E stain.']","[0.563618540763855, 0.5536695718765259, 0.5346263647079468, 0.5161709785461426, 0.4775437116622925, 0.47749990224838257, 0.4769122004508972, 0.4746905565261841, 0.4663003087043762, 0.4646194279193878]"
MHIST_cpd.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'an H&E image of uninvolved colon mucosa.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing normal colon mucosa.']","[0.6295176148414612, 0.5605348348617554, 0.5505754947662354, 0.5492008924484253, 0.5288442373275757, 0.5209407806396484, 0.5184577703475952, 0.5178937911987305, 0.5056161880493164, 0.5053830146789551]"
MHIST_aqd.png,"['an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'an H&E stained image of normal colon mucosa.', 'mucin, H&E stain.', 'an H&E image of mucin pool.', 'an H&E image of normal colon mucosa.']","[0.5827126502990723, 0.5588365197181702, 0.523495078086853, 0.518541693687439, 0.5175105333328247, 0.4957241415977478, 0.49465715885162354, 0.4886913001537323, 0.4842139780521393, 0.47545957565307617]"
MHIST_avf.png,"['an example of smooth muscle tissue.', 'an H&E image of muscularis mucosa.', 'muscularis mucosa, H&E.', 'smooth muscle tissue.', 'smooth muscle.', 'an example of smooth muscle.', 'an H&E image showing uninvolved colon mucosa.', 'muscularis mucosa, H&E stain.', 'an H&E stained image of muscularis mucosa.', 'smooth muscle tissue is present.']","[0.6371703147888184, 0.6081811785697937, 0.6040963530540466, 0.6020245552062988, 0.5962578654289246, 0.5809298753738403, 0.576495885848999, 0.573977530002594, 0.5724359750747681, 0.5721536874771118]"
MHIST_dkj.png,"['a histopathological image of muscularis mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E.', 'an H&E image of mucin pool.', 'an H&E stained image of normal colonic mucosa.', 'an H&E image showing background.', 'an H&E stained image of mucin pool.', 'normal colonic mucosa, H&E.', 'an H&E image of background.', 'a photomicrograph showing empty space.']","[0.5275893211364746, 0.4831819534301758, 0.47371113300323486, 0.4645775854587555, 0.44366341829299927, 0.44262412190437317, 0.44082194566726685, 0.4340367615222931, 0.43388599157333374, 0.4275577664375305]"
MHIST_dfb.png,"['an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'normal colonic mucosa, H&E stain.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing normal colon mucosa.', 'an H&E image of normal colonic mucosa.', 'an H&E stained image of normal colonic mucosa.', 'a histopathological image of muscularis mucosa.', 'an H&E stained image of normal colon mucosa.']","[0.5856596231460571, 0.5743582248687744, 0.5519186854362488, 0.5397173166275024, 0.5387190580368042, 0.5285689830780029, 0.528174638748169, 0.5222418308258057, 0.5161992311477661, 0.5154255628585815]"
MHIST_csn.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'normal colonic mucosa, H&E stain.', 'a histopathological photograph showing normal colon mucosa.']","[0.6313810348510742, 0.6176255941390991, 0.5911909937858582, 0.5766041278839111, 0.5724656581878662, 0.5704612135887146, 0.5411968231201172, 0.5404314994812012, 0.5389997959136963, 0.5359551906585693]"
MHIST_ekt.png,"['a histopathological image showing normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'a histopathological photograph showing normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.', 'a histopathological photograph of normal colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'a histopathological image of normal colon mucosa.']","[0.6096290946006775, 0.5586800575256348, 0.5547203421592712, 0.5341575741767883, 0.5271533727645874, 0.5229403972625732, 0.516494870185852, 0.509709358215332, 0.503826916217804, 0.5015242099761963]"
MHIST_cuv.png,"['an H&E image showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image of normal colon mucosa.', 'an H&E image of uninvolved colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'an H&E stained image of normal colonic mucosa.', 'an H&E image of normal colon mucosa.', 'an H&E image of normal colonic mucosa.', 'a photomicrograph showing normal colon mucosa.']","[0.6130877733230591, 0.6052670478820801, 0.590011477470398, 0.5868970155715942, 0.5774699449539185, 0.5767155289649963, 0.5746653079986572, 0.5691384077072144, 0.5662565231323242, 0.5610223412513733]"
MHIST_bnw.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'a photomicrograph showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'normal colon mucosa, H&E.', 'a histopathological image showing normal colon mucosa.']","[0.6317735910415649, 0.5744512677192688, 0.5603498220443726, 0.5519217252731323, 0.5468845963478088, 0.5415537357330322, 0.529988706111908, 0.529297411441803, 0.5237473249435425, 0.5157644748687744]"
MHIST_ehv.png,"['there is background artifacts.', 'an H&E image showing background.', 'an example of background artifacts.', 'an H&E stained image of lymphoid aggregate.', 'lymphoid aggregate, H&E stain.', 'an H&E stained image showing background.', 'an H&E image showing lymphoid aggregate.', 'an H&E stained image showing lymphoid aggregate.', 'an H&E image showing background artifacts.', 'lymphoid aggregate, H&E.']","[0.6387271881103516, 0.5878440737724304, 0.5877290368080139, 0.5844881534576416, 0.5843538045883179, 0.5810428857803345, 0.5793589353561401, 0.5776455402374268, 0.5734689235687256, 0.5691390633583069]"
MHIST_edt.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'a photomicrograph showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'a histopathological photograph showing normal colon mucosa.', 'an H&E image showing normal colon mucosa.', 'mucin, H&E stain.']","[0.6037260890007019, 0.5591261386871338, 0.5373514294624329, 0.5319544076919556, 0.5229243636131287, 0.5151611566543579, 0.5115143656730652, 0.5089123249053955, 0.5070379972457886, 0.5010844469070435]"
MHIST_ejc.png,"['a histopathological image of muscularis mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'a histopathological image showing background.', 'a photomicrograph showing lymphoid aggregate.', 'a histopathological image showing muscularis mucosa.', 'shows lymphoid aggregate.', 'a histopathological image showing normal colon mucosa.', 'a histopathological photograph showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'a histopathological photograph showing uninvolved colon mucosa.']","[0.5555424690246582, 0.5481460094451904, 0.5175031423568726, 0.49708107113838196, 0.49552786350250244, 0.4917147755622864, 0.4799061715602875, 0.4778195917606354, 0.47692039608955383, 0.47402697801589966]"
MHIST_ebf.png,"['a histopathological image showing normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'a histopathological image showing normal colonic mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'normal colonic mucosa, H&E.', 'normal colon mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'an H&E image of uninvolved colon mucosa.']","[0.604649543762207, 0.6026094555854797, 0.5912899971008301, 0.5739032626152039, 0.5623264908790588, 0.5598995089530945, 0.5508653521537781, 0.5432566404342651, 0.5372265577316284, 0.5330479145050049]"
MHIST_bxh.png,"['uninvolved colon mucosa, H&E.', 'an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'there is mucin.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'normal colonic mucosa, H&E stain.', 'normal colon mucosa, H&E.', 'an H&E stained image of mucin.', 'an H&E stained image of normal colon mucosa.']","[0.527123212814331, 0.525977611541748, 0.5231187343597412, 0.5036349296569824, 0.47998833656311035, 0.4792756140232086, 0.4783807098865509, 0.4749734103679657, 0.4745723009109497, 0.47072163224220276]"
