image,top_prompts,top_scores
MHIST_eft.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'mucin, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'a histopathological image showing normal colon mucosa.']","[0.6574774980545044, 0.581779956817627, 0.579771101474762, 0.5682951211929321, 0.5652720332145691, 0.5612958669662476, 0.5567943453788757, 0.5501298308372498, 0.536752462387085, 0.5358954071998596]"
MHIST_aln.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image of normal colonic mucosa.']","[0.6400114893913269, 0.6135597229003906, 0.5973920822143555, 0.5862603783607483, 0.5858027935028076, 0.5806872248649597, 0.5792160034179688, 0.5777700543403625, 0.5736513137817383, 0.5639551281929016]"
MHIST_bpz.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'shows colorectal adenocarcinoma epithelium.', 'a histopathological photograph showing normal colon mucosa.']","[0.6174471974372864, 0.6161314249038696, 0.609848141670227, 0.6004271507263184, 0.5817981362342834, 0.5744932889938354, 0.5613285899162292, 0.5601922869682312, 0.5537559986114502, 0.5515760183334351]"
MHIST_bmv.png,"['an H&E image showing uninvolved colon mucosa.', 'an H&E stained image of normal colonic mucosa.', 'an H&E stained image of normal colon mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image showing normal colon mucosa.', 'an H&E stained image showing uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E.', 'an H&E stained image showing normal colonic mucosa.', 'an H&E image of normal colonic mucosa.']","[0.6903508305549622, 0.6899466514587402, 0.6893734931945801, 0.6820215582847595, 0.6809197664260864, 0.6795076131820679, 0.6792806386947632, 0.6714106202125549, 0.6713086366653442, 0.6531137228012085]"
MHIST_cra.png,"['this is normal colonic mucosa.', 'an H&E image showing normal colonic mucosa.', 'a photomicrograph showing normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'normal colon mucosa, H&E.', 'an H&E stained image of normal colon mucosa.', 'an H&E stained image showing uninvolved colon mucosa.', 'an H&E stained image showing normal colon mucosa.']","[0.615284264087677, 0.6058958768844604, 0.6052494645118713, 0.5960488319396973, 0.5923795700073242, 0.5921561121940613, 0.5912724137306213, 0.5803550481796265, 0.5800028443336487, 0.5797935724258423]"
MHIST_dib.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing normal colon mucosa.', 'mucin.', 'a photomicrograph showing normal colon mucosa.']","[0.6099996566772461, 0.5738961696624756, 0.5624479055404663, 0.5549638867378235, 0.5424302220344543, 0.529870331287384, 0.5215233564376831, 0.518775224685669, 0.5085566639900208, 0.5020827054977417]"
MHIST_dqg.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'uninvolved colon mucosa, H&E stain.', 'normal colon mucosa, H&E.', 'an H&E stained image of normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colonic mucosa.', 'normal colonic mucosa, H&E.', 'normal colon mucosa, H&E stain.', 'a histopathological image showing normal colon mucosa.']","[0.6083065867424011, 0.5631775259971619, 0.5533109903335571, 0.5530468225479126, 0.5371499061584473, 0.5367553234100342, 0.5335729718208313, 0.5327710509300232, 0.5301086902618408, 0.5284682512283325]"
MHIST_buk.png,"['uninvolved colon mucosa, H&E.', 'an H&E image of mucin pool.', 'an H&E image showing uninvolved colon mucosa.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of mucin pool.', 'an H&E image of normal colonic mucosa.', 'an H&E stained image of normal colonic mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E image of normal colon mucosa.']","[0.5995296239852905, 0.5834627151489258, 0.5571743845939636, 0.5560140013694763, 0.5471315383911133, 0.5468348264694214, 0.5425633788108826, 0.5369412899017334, 0.5360903143882751, 0.5298024415969849]"
MHIST_dqf.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E.', 'a histopathological photograph showing normal colon mucosa.']","[0.6689755320549011, 0.6431595087051392, 0.641990065574646, 0.6361042261123657, 0.6318111419677734, 0.6273232698440552, 0.6241000890731812, 0.6229524612426758, 0.6200063824653625, 0.6042625904083252]"
MHIST_cbx.png,"['fat.', 'uninvolved colon mucosa, H&E.', 'a histopathological photograph of fat.', 'a photomicrograph showing adipose.', 'an H&E image showing normal colonic mucosa.', 'a histopathological image showing normal colonic mucosa.', 'a histopathological image showing fat cells.', 'a photomicrograph showing normal colon mucosa.', 'a histopathological image showing adipose tissue.', 'shows normal colonic mucosa.']","[0.5906710624694824, 0.5670773386955261, 0.5659260153770447, 0.5640861988067627, 0.560683012008667, 0.554505467414856, 0.554356038570404, 0.5534644722938538, 0.5453438758850098, 0.5453410148620605]"
MHIST_bxc.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'normal colon mucosa, H&E.', 'an H&E image of uninvolved colon mucosa.']","[0.6551432609558105, 0.647101640701294, 0.6235859394073486, 0.6202727556228638, 0.6136701107025146, 0.6099238395690918, 0.6056147217750549, 0.6032698750495911, 0.5985235571861267, 0.593200147151947]"
MHIST_dvp.png,"['an H&E image showing uninvolved colon mucosa.', 'an H&E stained image of mucin.', 'mucus, H&E stain.', 'an H&E stained image showing uninvolved colon mucosa.', 'an H&E image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'an H&E image of mucus pool.', 'an H&E image showing normal colonic mucosa.', 'a histopathological image showing background artifacts.', 'an H&E image of mucin pool.']","[0.5854475498199463, 0.5682122707366943, 0.5626557469367981, 0.5583066940307617, 0.5526859164237976, 0.5521495342254639, 0.5505291223526001, 0.544222891330719, 0.5412874817848206, 0.5398975610733032]"
MHIST_ecv.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image of normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'an H&E stained image of normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.']","[0.6070798635482788, 0.5782768726348877, 0.5722490549087524, 0.5453495979309082, 0.5433495044708252, 0.5418777465820312, 0.5369391441345215, 0.5160752534866333, 0.5156282186508179, 0.5154719948768616]"
MHIST_arv.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E stain.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'normal colon mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'a histopathological image showing normal colon mucosa.']","[0.7245889902114868, 0.6602709293365479, 0.6528185606002808, 0.6294000148773193, 0.6254778504371643, 0.6212618947029114, 0.6185818314552307, 0.6120166778564453, 0.6080963611602783, 0.594053328037262]"
MHIST_ahi.png,"['a photomicrograph showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'uninvolved colon mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'a histopathological image showing normal colon mucosa.', 'a photomicrograph showing normal colonic mucosa.', 'shows normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colon mucosa.']","[0.614190936088562, 0.6072182655334473, 0.6059088110923767, 0.6023995280265808, 0.5698056221008301, 0.5691351890563965, 0.5690432786941528, 0.5682065486907959, 0.5625090599060059, 0.5592755675315857]"
MHIST_eas.png,"['a photomicrograph showing normal colon mucosa.', 'shows normal colonic mucosa.', 'shows normal colon mucosa.', 'normal colonic mucosa is present.', 'this is normal colonic mucosa.', 'normal colonic mucosa is shown.', 'there is normal colonic mucosa.', 'a photomicrograph showing normal colonic mucosa.', 'a histopathological image showing normal colonic mucosa.', 'normal colonic mucosa.']","[0.6420209407806396, 0.6408562660217285, 0.6140094995498657, 0.6104418039321899, 0.6070929765701294, 0.6056471467018127, 0.6011854410171509, 0.5954252481460571, 0.5951799154281616, 0.5949269533157349]"
MHIST_big.png,"['mucin pool, H&E stain.', 'mucin, H&E stain.', 'an H&E image of mucin pool.', 'mucin.', 'mucin pool, H&E.', 'there is mucin.', 'an H&E stained image of mucin pool.', 'mucin, H&E.', 'uninvolved colon mucosa, H&E.', 'malignant epithelium, H&E stain.']","[0.5830488204956055, 0.5756665468215942, 0.5699817538261414, 0.5658879280090332, 0.5449357032775879, 0.5377881526947021, 0.5357563495635986, 0.5290540456771851, 0.5242063403129578, 0.5150566101074219]"
MHIST_eff.png,"['a histopathological image showing normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'normal colonic mucosa, H&E.', 'an image of mucin.', 'an H&E stained image of normal colonic mucosa.']","[0.5762467980384827, 0.5635340213775635, 0.5607786774635315, 0.5552430748939514, 0.5409984588623047, 0.5252048969268799, 0.5128539800643921, 0.5126685500144958, 0.5100201964378357, 0.5083208680152893]"
MHIST_eki.png,"['uninvolved colon mucosa, H&E.', 'an H&E stained image of normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image of normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E stained image showing normal colon mucosa.', 'an H&E stained image of uninvolved colon mucosa.']","[0.6902554631233215, 0.6795822381973267, 0.6676940321922302, 0.6589879989624023, 0.6581365466117859, 0.654698371887207, 0.6529833078384399, 0.6474915742874146, 0.646888256072998, 0.6397957801818848]"
MHIST_elb.png,"['a photomicrograph showing normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'a histopathological image showing normal colonic mucosa.', 'an H&E image showing normal colonic mucosa.', 'shows normal colonic mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E.']","[0.6504874229431152, 0.6169267892837524, 0.6069061756134033, 0.6014178991317749, 0.5894277095794678, 0.5823421478271484, 0.5772533416748047, 0.5726990699768066, 0.5567504167556763, 0.5551243424415588]"
MHIST_bst.png,"['an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E stained image of normal colonic mucosa.', 'normal colonic mucosa, H&E.', 'an H&E stained image showing uninvolved colon mucosa.', 'an H&E image of normal colonic mucosa.', 'an H&E image of muscularis mucosa.', 'an H&E stained image of uninvolved colon mucosa.', 'normal colonic mucosa, H&E stain.']","[0.6435179710388184, 0.634213924407959, 0.6297763586044312, 0.6279630661010742, 0.6264503002166748, 0.6185506582260132, 0.6177211403846741, 0.6155705451965332, 0.607943058013916, 0.6070871353149414]"
MHIST_edg.png,"['a photomicrograph showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'normal colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing normal colon mucosa.', 'a histopathological image of normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.', 'a histopathological photograph showing normal colon mucosa.']","[0.6720287799835205, 0.6673372387886047, 0.6672288179397583, 0.6162251234054565, 0.6106117963790894, 0.5959639549255371, 0.5952033400535583, 0.5833539962768555, 0.582504391670227, 0.5824264287948608]"
MHIST_bhz.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing normal colon mucosa.', 'there is mucin.', 'an H&E image of uninvolved colon mucosa.', 'mucin, H&E stain.', 'an H&E image of normal colonic mucosa.', 'a histopathological photograph showing adenocarcinoma.', 'an H&E stained image of mucin pool.']","[0.648520827293396, 0.603162407875061, 0.5800178050994873, 0.5713062286376953, 0.5565387010574341, 0.5497179627418518, 0.547426164150238, 0.5448567271232605, 0.544268012046814, 0.5432152152061462]"
MHIST_cdp.png,"['uninvolved colon mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'normal colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E stained image of normal colon mucosa.']","[0.6602107286453247, 0.6040225028991699, 0.5979519486427307, 0.5938224792480469, 0.5926450490951538, 0.586863100528717, 0.5841418504714966, 0.5608533024787903, 0.5581180453300476, 0.5555212497711182]"
MHIST_cuz.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'a photomicrograph showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'an H&E stained image of normal colon mucosa.']","[0.6526221632957458, 0.5957474112510681, 0.5834347009658813, 0.5800371766090393, 0.5758013725280762, 0.5704542994499207, 0.5589710474014282, 0.5585102438926697, 0.5464903116226196, 0.5309374332427979]"
MHIST_eii.png,"['a photomicrograph showing lymphoid aggregate.', 'lymphoid aggregate.', 'shows lymphoid aggregate.', 'a histopathological image of muscularis mucosa.', 'uninvolved colon mucosa, H&E.', 'a photomicrograph of lymphoid aggregate.', 'lymphoid aggregate is present.', 'a histopathological photograph of lymphoid infiltrate.', 'an H&E image showing uninvolved colon mucosa.', 'there is lymphoid aggregate.']","[0.6308441162109375, 0.6114396452903748, 0.5978569984436035, 0.5773912668228149, 0.5468704700469971, 0.5444760322570801, 0.5440312623977661, 0.5255027413368225, 0.5219855904579163, 0.5110995173454285]"
MHIST_aej.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'normal colon mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'normal colon mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'normal colonic mucosa, H&E.', 'an H&E stained image of normal colon mucosa.']","[0.6102752685546875, 0.5786762237548828, 0.5681416988372803, 0.5579847097396851, 0.555819571018219, 0.5533539652824402, 0.5484333634376526, 0.5387024879455566, 0.5337613224983215, 0.5284223556518555]"
MHIST_bso.png,"['uninvolved colon mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'uninvolved colon mucosa, H&E stain.', 'a histopathological photograph showing normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'normal colon mucosa, H&E.']","[0.6419408321380615, 0.6171152591705322, 0.6074399948120117, 0.597899317741394, 0.5710492134094238, 0.5529807209968567, 0.5418524742126465, 0.5224456787109375, 0.5188755393028259, 0.5150225162506104]"
MHIST_aes.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'an image showing adenocarcinoma.', 'malignant epithelium, H&E stain.', 'an H&E image of mucin pool.', 'a histopathological image showing adenocarcinoma.', 'an H&E image showing background.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E.', 'mucin, H&E stain.']","[0.5965077877044678, 0.59186851978302, 0.5882351398468018, 0.5186601877212524, 0.5101761817932129, 0.5090246796607971, 0.5071404576301575, 0.5043351054191589, 0.500288188457489, 0.49345260858535767]"
MHIST_czd.png,"['there is background artifacts.', 'a histopathological image showing background artifacts.', 'a histopathological image of stroma.', 'an H&E image showing background artifacts.', 'an H&E stained image showing uninvolved colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'this is background artifacts.', 'this is debris.', 'an image of stroma.', 'an example of background artifacts.']","[0.6327507495880127, 0.5954816341400146, 0.5708478689193726, 0.5703214406967163, 0.5634260177612305, 0.5602829456329346, 0.5544155836105347, 0.5491676926612854, 0.5349263548851013, 0.5308021903038025]"
MHIST_awz.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E stain.', 'normal colonic mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'normal colon mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E stained image of normal colon mucosa.', 'an H&E image showing normal colonic mucosa.']","[0.5601889491081238, 0.5099955201148987, 0.5051032900810242, 0.48489439487457275, 0.4848073422908783, 0.48043859004974365, 0.4629884362220764, 0.4624476134777069, 0.46178096532821655, 0.4613436758518219]"
MHIST_bsp.png,"['an image showing adenocarcinoma.', 'there is background artifacts.', 'an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'an H&E image of mucin pool.', 'a histopathological image showing background artifacts.', 'an H&E stained image showing uninvolved colon mucosa.', 'an example of background artifacts.', 'an H&E image showing normal colonic mucosa.']","[0.5384567379951477, 0.5377554893493652, 0.5330941677093506, 0.5163007974624634, 0.5126761198043823, 0.5112901926040649, 0.5072288513183594, 0.5063687562942505, 0.5034003257751465, 0.4972802400588989]"
MHIST_buh.png,"['uninvolved colon mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colon mucosa.', 'an H&E image of uninvolved colon mucosa.']","[0.6353715658187866, 0.5921478867530823, 0.5699313879013062, 0.5677375793457031, 0.5551262497901917, 0.5502187609672546, 0.5486427545547485, 0.5464292764663696, 0.5395029783248901, 0.5370525121688843]"
MHIST_dyl.png,"['a photomicrograph showing normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'normal colon mucosa, H&E.', 'uninvolved colon mucosa, H&E.', 'shows normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.', 'an H&E image showing normal colonic mucosa.', 'a photomicrograph showing normal colonic mucosa.', 'normal colonic mucosa, H&E stain.']","[0.7364601492881775, 0.6930910348892212, 0.6802951693534851, 0.6771183013916016, 0.6767206192016602, 0.6649434566497803, 0.6534771919250488, 0.646266758441925, 0.6402267217636108, 0.6365714073181152]"
MHIST_dec.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colon mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image of normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.']","[0.6286391615867615, 0.5822283029556274, 0.5720957517623901, 0.5591754913330078, 0.5454742908477783, 0.5449702739715576, 0.5329105854034424, 0.5300374031066895, 0.5249040126800537, 0.5142879486083984]"
MHIST_ape.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colon mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image of mucin pool.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image of uninvolved colon mucosa.']","[0.6193500757217407, 0.5631264448165894, 0.5575170516967773, 0.5540922284126282, 0.541472315788269, 0.5379005670547485, 0.5327211618423462, 0.528304398059845, 0.5280123949050903, 0.5261365175247192]"
MHIST_bjo.png,"['uninvolved colon mucosa, H&E.', 'an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'mucin pool, H&E stain.', 'malignant epithelium, H&E stain.', 'an H&E stained image of mucin.', 'this is mucus.', 'normal colonic mucosa, H&E.', 'mucin, H&E stain.', 'there is mucin.']","[0.5170988440513611, 0.5148778557777405, 0.49676597118377686, 0.46186956763267517, 0.4604439437389374, 0.4527566432952881, 0.4371727406978607, 0.4339693486690521, 0.4301479756832123, 0.4293726980686188]"
MHIST_dap.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'a histopathological image of muscularis mucosa.', 'an H&E image of uninvolved colon mucosa.', 'a histopathological photograph showing adenocarcinoma.', 'uninvolved colon mucosa, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.']","[0.5958328247070312, 0.5864279866218567, 0.5358954668045044, 0.5195911526679993, 0.5074248313903809, 0.5043438673019409, 0.4976837635040283, 0.4932557940483093, 0.48960167169570923, 0.48578697443008423]"
MHIST_bri.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'a histopathological photograph showing normal colonic mucosa.', 'a histopathological image showing normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'a histopathological photograph showing normal colon mucosa.']","[0.6945875883102417, 0.6437636017799377, 0.6211563944816589, 0.5859179496765137, 0.5821976065635681, 0.5819987058639526, 0.5723892450332642, 0.567213237285614, 0.5671009421348572, 0.5660344362258911]"
MHIST_cpb.png,"['uninvolved colon mucosa, H&E.', 'an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'normal colonic mucosa, H&E.', 'mucin.', 'a photomicrograph showing normal colon mucosa.', 'this is mucus.', 'mucus, H&E stain.', 'normal colon mucosa, H&E.', 'fat.']","[0.5634587407112122, 0.5205600261688232, 0.5157405138015747, 0.5045788288116455, 0.5031999349594116, 0.4973334074020386, 0.4911724925041199, 0.48594212532043457, 0.4854642152786255, 0.4849008321762085]"
MHIST_epy.png,"['uninvolved colon mucosa, H&E.', 'an H&E image of normal colonic mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E stained image of normal colonic mucosa.', 'an H&E stained image of normal colon mucosa.', 'normal colonic mucosa, H&E.', 'an H&E image of normal colon mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing normal colon mucosa.']","[0.635644793510437, 0.598558783531189, 0.5901808738708496, 0.589033842086792, 0.5854291915893555, 0.5854076147079468, 0.5795294642448425, 0.5679959058761597, 0.5626145601272583, 0.5616604685783386]"
MHIST_cgu.png,"['an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'mucin pool, H&E stain.', 'an H&E image showing mucin.', 'an H&E image showing mucin pool.', 'mucin, H&E stain.', 'an H&E stained image of mucin.', 'an H&E stained image showing mucin.', 'an H&E stained image showing mucus pool.', 'an H&E image showing mucus pool.']","[0.6583001613616943, 0.6127653121948242, 0.6046600341796875, 0.5986400842666626, 0.5826743841171265, 0.5772687196731567, 0.5766492486000061, 0.5580558180809021, 0.5503156185150146, 0.5434482097625732]"
MHIST_baf.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'mucin.', 'an H&E image showing normal colonic mucosa.', 'mucin, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'mucin, H&E.', 'an H&E image of uninvolved colon mucosa.', 'this is mucin.']","[0.5585120916366577, 0.517755389213562, 0.5076598525047302, 0.5007285475730896, 0.5000748634338379, 0.48896321654319763, 0.47950270771980286, 0.47444409132003784, 0.4721909463405609, 0.4713532030582428]"
MHIST_drk.png,"['an image showing mucin.', 'an H&E image showing uninvolved colon mucosa.', 'presence of adenocarcinoma.', 'an H&E image showing normal colonic mucosa.', 'mucin, H&E stain.', 'an H&E image showing mucin.', 'an image showing adenocarcinoma.', 'an example of mucin pool.', 'an H&E image showing muscularis mucosa.', 'normal colonic mucosa, H&E.']","[0.6159074306488037, 0.5807511806488037, 0.5666410326957703, 0.5413481593132019, 0.5406808257102966, 0.5375829935073853, 0.5362091064453125, 0.5334965586662292, 0.5325495600700378, 0.5299746990203857]"
MHIST_cof.png,"['an H&E image showing uninvolved colon mucosa.', 'uninvolved colon mucosa, H&E.', 'there is background artifacts.', 'an H&E image showing background artifacts.', 'an image showing adenocarcinoma.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'an H&E image of mucin pool.', 'an H&E image of uninvolved colon mucosa.', 'an H&E stained image showing uninvolved colon mucosa.']","[0.6324802041053772, 0.6042895913124084, 0.6010189056396484, 0.5957775115966797, 0.5934255123138428, 0.5864067077636719, 0.5859460830688477, 0.5838446617126465, 0.583037257194519, 0.575917661190033]"
MHIST_dcj.png,"['an H&E image showing uninvolved colon mucosa.', 'a histopathological image of muscularis mucosa.', 'an image showing adenocarcinoma.', 'an H&E image of uninvolved colon mucosa.', 'penmarking, H&E stain.', 'debris, H&E stain.', 'a histopathological photograph showing adenocarcinoma.', 'uninvolved colon mucosa, H&E.', 'an H&E stained image of normal colonic mucosa.', 'an H&E image showing penmarking.']","[0.5127193927764893, 0.49637046456336975, 0.46858781576156616, 0.4565187096595764, 0.45530566573143005, 0.45365917682647705, 0.44816529750823975, 0.4464147090911865, 0.4456803798675537, 0.44394516944885254]"
